tract_geoid,year,purch_n,purch_v,purch_hisp_n,purch_hisp_v,purch_hisp_inc,purch_hisp_incn,purch_nonhisp_n,purch_nonhisp_v,purch_nonhisp_inc,purch_nonhisp_incn
72029100104,2022,1,95000,1,95000,33,1,0,0,0,0
72029100104,2023,2,200000,2,200000,61,2,0,0,0,0
72029100104,2024,2,110000,2,110000,109,2,0,0,0,0
72029100200,2012,12,1645000,12,1645000,698,12,0,0,0,0
72029100200,2013,9,931000,9,931000,280,9,0,0,0,0
72029100200,2014,9,1458000,8,1308000,543,8,1,150000,39,1
72029100200,2015,22,2335000,22,2335000,789,22,0,0,0,0
72029100200,2016,18,2321000,18,2321000,801,18,0,0,0,0
72029100200,2017,26,3333000,26,3333000,1422,26,0,0,0,0
72029100200,2018,13,1295000,13,1295000,500,12,0,0,0,0
72029100200,2019,30,3440000,30,3440000,1179,30,0,0,0,0
72029100200,2020,21,2545000,20,2350000,866,20,1,195000,101,1
72029100200,2021,24,2570000,24,2570000,762,24,0,0,0,0
72029100200,2022,34,4270000,34,4270000,1722,34,0,0,0,0
72029100200,2023,10,1440000,10,1440000,496,9,0,0,0,0
72029100200,2024,11,1105000,11,1105000,484,11,0,0,0,0
72029100400,2012,10,1192000,10,1192000,360,10,0,0,0,0
72029100400,2013,5,507000,5,507000,208,5,0,0,0,0
72029100400,2014,10,1317000,9,1148000,376,9,1,169000,49,1
72029100400,2015,11,1570000,11,1570000,577,11,0,0,0,0
72029100400,2016,42,7345000,42,7345000,3108,42,0,0,0,0
72029100400,2017,41,7045000,41,7045000,2759,41,0,0,0,0
72029100400,2018,49,8545000,49,8545000,3217,49,0,0,0,0
72029100400,2019,10,1660000,10,1660000,627,10,0,0,0,0
72029100400,2020,7,815000,7,815000,332,7,0,0,0,0
72029100400,2021,13,1725000,13,1725000,629,13,0,0,0,0
72029100400,2022,8,1690000,8,1690000,647,8,0,0,0,0
72029100400,2023,14,2330000,14,2330000,1360,14,0,0,0,0
72029100400,2024,12,1740000,12,1740000,792,12,0,0,0,0
72029100502,2012,10,1130000,10,1130000,433,10,0,0,0,0
72029100502,2013,11,1634000,11,1634000,501,11,0,0,0,0
72029100502,2014,3,298000,3,298000,64,3,0,0,0,0
72029100502,2015,8,674000,8,674000,314,8,0,0,0,0
72029100502,2016,8,723000,8,723000,230,8,0,0,0,0
72029100502,2017,3,250000,3,250000,85,3,0,0,0,0
72029100502,2018,9,1045000,9,1045000,399,8,0,0,0,0
72029100502,2019,9,965000,9,965000,411,9,0,0,0,0
72029100502,2020,8,850000,8,850000,328,8,0,0,0,0
72029100502,2021,17,1865000,17,1865000,482,17,0,0,0,0
72029100502,2022,11,1115000,11,1115000,385,11,0,0,0,0
72029100502,2023,14,1440000,14,1440000,598,14,0,0,0,0
72029100502,2024,8,930000,7,895000,362,7,0,0,0,0
72029100503,2012,46,9501000,46,9501000,3071,46,0,0,0,0
72029100503,2013,50,9071000,50,9071000,3184,50,0,0,0,0
72029100503,2014,29,5046000,29,5046000,1733,29,0,0,0,0
72029100503,2015,27,4500000,27,4500000,1614,27,0,0,0,0
72029100503,2016,28,4347000,28,4347000,1561,28,0,0,0,0
72029100503,2017,40,5761000,40,5761000,2377,40,0,0,0,0
72029100503,2018,40,5750000,40,5750000,2288,39,0,0,0,0
72029100503,2019,54,7830000,52,7620000,3404,51,1,95000,60,1
72029100503,2020,40,5760000,39,5585000,2201,39,0,0,0,0
72029100503,2021,34,5500000,33,5395000,2001,33,0,0,0,0
72029100503,2022,40,6520000,40,6520000,2208,40,0,0,0,0
72029100503,2023,84,15030000,82,14680000,6407,80,0,0,0,0
72029100503,2024,41,9225000,38,8130000,3248,38,1,395000,128,1
72029100504,2012,28,5117000,28,5117000,1630,28,0,0,0,0
72029100504,2013,9,1654000,9,1654000,573,9,0,0,0,0
72029100504,2014,11,1938000,10,1700000,735,10,0,0,0,0
72029100504,2015,11,1851000,10,1634000,768,10,0,0,0,0
72029100504,2016,25,3371000,25,3371000,1166,25,0,0,0,0
72029100504,2017,10,1521000,10,1521000,549,9,0,0,0,0
72029100504,2018,8,1210000,8,1210000,553,8,0,0,0,0
72029100504,2019,14,2160000,14,2160000,792,14,0,0,0,0
72029100504,2020,14,2610000,14,2610000,793,14,0,0,0,0
72029100504,2021,23,4165000,23,4165000,1829,23,0,0,0,0
72029100504,2022,10,1730000,10,1730000,763,10,0,0,0,0
72029100504,2023,22,4120000,20,3820000,1579,19,1,165000,58,1
72029100504,2024,19,4635000,17,4035000,1524,17,0,0,0,0
72029100601,2012,31,4388000,31,4388000,1256,31,0,0,0,0
72029100601,2013,28,4082000,28,4082000,1331,27,0,0,0,0
72029100601,2014,26,3481000,25,3290000,1218,25,1,191000,43,1
72029100601,2015,15,1934000,14,1731000,570,14,1,203000,63,1
72029100601,2016,7,869000,7,869000,313,7,0,0,0,0
72029100601,2017,7,879000,7,879000,384,7,0,0,0,0
72029100601,2018,2,220000,2,220000,63,2,0,0,0,0
72029100601,2019,4,650000,4,650000,331,4,0,0,0,0
72029100601,2020,12,1720000,11,1535000,514,11,0,0,0,0
72029100601,2021,15,2015000,15,2015000,770,15,0,0,0,0
72029100601,2022,15,1675000,15,1675000,755,15,0,0,0,0
72029100601,2023,7,965000,7,965000,397,7,0,0,0,0
72029100601,2024,6,1300000,6,1300000,464,6,0,0,0,0
72029100602,2012,9,1139000,9,1139000,263,9,0,0,0,0
72029100602,2013,31,5129000,31,5129000,1581,31,0,0,0,0
72029100602,2014,7,874000,7,874000,326,7,0,0,0,0
72029100602,2015,3,299000,3,299000,119,3,0,0,0,0
72029100602,2016,2,225000,2,225000,58,2,0,0,0,0
72029100602,2017,7,677000,7,677000,305,7,0,0,0,0
72029100602,2018,4,310000,4,310000,143,4,0,0,0,0
72029100602,2019,6,710000,6,710000,233,6,0,0,0,0
72029100602,2020,7,735000,7,735000,230,7,0,0,0,0
72029100602,2021,6,650000,6,650000,171,6,0,0,0,0
72029100602,2022,8,1120000,8,1120000,269,7,0,0,0,0
72029100602,2023,3,325000,3,325000,124,3,0,0,0,0
72029100602,2024,6,650000,6,650000,273,6,0,0,0,0
72029100700,2012,2,229000,2,229000,130,2,0,0,0,0
72029100700,2013,5,453000,5,453000,198,5,0,0,0,0
72029100700,2014,7,700000,7,700000,228,7,0,0,0,0
72029100700,2015,6,525000,6,525000,190,6,0,0,0,0
72029100700,2016,4,433000,4,433000,147,4,0,0,0,0
72029100700,2017,5,525000,5,525000,174,5,0,0,0,0
72029100700,2019,4,420000,4,420000,117,4,0,0,0,0
72029100700,2020,5,515000,5,515000,463,5,0,0,0,0
72029100700,2021,11,1795000,10,1400000,439,10,1,395000,282,1
72029100700,2022,12,1550000,12,1550000,625,12,0,0,0,0
72029100700,2023,5,685000,5,685000,235,5,0,0,0,0
72029100700,2024,3,545000,3,545000,248,3,0,0,0,0
72029100800,2012,3,428000,3,428000,106,3,0,0,0,0
72029100800,2013,1,67000,1,67000,17,1,0,0,0,0
72029100800,2014,6,657000,6,657000,229,6,0,0,0,0
72029100800,2015,3,275000,3,275000,80,3,0,0,0,0
72029100800,2016,4,420000,4,420000,147,4,0,0,0,0
72029100800,2017,1,121000,1,121000,74,1,0,0,0,0
72029100800,2018,2,180000,2,180000,75,2,0,0,0,0
72029100800,2020,6,770000,6,770000,345,6,0,0,0,0
72029100800,2021,2,180000,2,180000,47,2,0,0,0,0
72029100800,2022,11,1455000,10,1180000,576,10,1,275000,211,1
72029100800,2023,5,505000,5,505000,224,5,0,0,0,0
72029100800,2024,9,955000,9,955000,373,9,0,0,0,0
72031050105,2012,10,1202000,10,1202000,388,10,0,0,0,0
72031050105,2013,8,1066000,7,960000,252,7,1,106000,23,1
72031050105,2014,6,654000,5,567000,229,5,1,87000,30,1
72031050105,2015,7,822000,6,694000,324,6,1,128000,35,1
72031050105,2016,4,317000,4,317000,119,4,0,0,0,0
72031050105,2017,5,441000,5,441000,227,5,0,0,0,0
72031050105,2018,3,345000,3,345000,108,3,0,0,0,0
72031050105,2019,6,530000,6,530000,207,4,0,0,0,0
72031050105,2020,7,795000,7,795000,325,6,0,0,0,0
72031050105,2021,7,675000,7,675000,227,6,0,0,0,0
72031050105,2022,17,1615000,17,1615000,874,16,0,0,0,0
72031050105,2023,8,590000,8,590000,259,8,0,0,0,0
72031050105,2024,4,330000,4,330000,130,4,0,0,0,0
72031050106,2012,8,2157000,8,2157000,1194,8,0,0,0,0
72031050106,2013,4,517000,4,517000,179,4,0,0,0,0
72031050106,2014,6,1157000,6,1157000,513,6,0,0,0,0
72031050106,2015,3,396000,3,396000,273,3,0,0,0,0
72031050106,2016,12,2052000,11,1867000,927,11,1,185000,149,1
72031050106,2017,10,1970000,9,1761000,752,9,1,209000,73,1
72031050106,2018,11,1645000,10,1450000,807,10,0,0,0,0
72031050106,2019,9,1885000,8,1660000,984,8,1,225000,53,1
72031050106,2020,3,665000,3,665000,293,3,0,0,0,0
72031050106,2021,9,1895000,8,1650000,735,8,1,245000,168,1
72031050106,2022,6,1650000,5,1515000,1193,5,1,135000,119,1
72031050106,2023,18,4420000,15,3435000,1202,15,2,620000,443,2
72031050106,2024,17,3425000,15,2415000,1056,15,2,1010000,823,2
72031050107,2012,15,3102000,13,2749000,1526,13,2,353000,162,2
72031050107,2013,11,1802000,11,1802000,1265,11,0,0,0,0
72031050107,2014,9,1700000,9,1700000,751,9,0,0,0,0
72031050107,2015,16,3267000,14,2941000,1527,14,2,326000,329,2
72031050107,2016,18,4097000,16,3384000,1914,16,2,713000,288,2
72031050107,2017,8,1455000,8,1455000,565,8,0,0,0,0
72031050107,2018,13,2375000,13,2375000,1990,13,0,0,0,0
72031050107,2019,21,4285000,20,4150000,2029,20,1,135000,97,1
72031050107,2020,14,2980000,12,2580000,1251,12,1,225000,94,1
72031050107,2021,33,6305000,30,5500000,2879,30,1,235000,122,1
72031050107,2022,19,5025000,14,3160000,1751,14,4,1540000,1283,4
72031050107,2023,31,7205000,30,7040000,3490,30,1,165000,120,1
72031050107,2024,41,11015000,36,9240000,4207,35,5,1775000,690,5
72031050110,2012,11,1373000,11,1373000,344,11,0,0,0,0
72031050110,2013,6,737000,6,737000,202,6,0,0,0,0
72031050110,2014,5,583000,5,583000,289,5,0,0,0,0
72031050110,2015,14,1307000,14,1307000,531,14,0,0,0,0
72031050110,2016,11,1039000,11,1039000,359,11,0,0,0,0
72031050110,2017,8,814000,7,689000,325,6,1,125000,39,1
72031050110,2018,9,1395000,9,1395000,824,9,0,0,0,0
72031050110,2019,11,1405000,11,1405000,708,11,0,0,0,0
72031050110,2020,11,1065000,9,895000,306,9,0,0,0,0
72031050110,2021,19,2165000,19,2165000,823,19,0,0,0,0
72031050110,2022,9,1055000,9,1055000,387,9,0,0,0,0
72031050110,2023,16,1960000,16,1960000,952,16,0,0,0,0
72031050110,2024,1,45000,1,45000,18,1,0,0,0,0
72031050111,2012,10,1928000,10,1928000,1042,10,0,0,0,0
72031050111,2013,15,3866000,14,3640000,1343,14,1,226000,87,1
72031050111,2014,3,442000,3,442000,148,3,0,0,0,0
72031050111,2015,6,920000,6,920000,420,6,0,0,0,0
72031050111,2016,5,1007000,5,1007000,641,5,0,0,0,0
72031050111,2017,2,368000,2,368000,122,2,0,0,0,0
72031050111,2018,4,690000,4,690000,401,4,0,0,0,0
72031050111,2019,12,2890000,12,2890000,1117,10,0,0,0,0
72031050111,2020,6,1110000,6,1110000,293,5,0,0,0,0
72031050111,2021,22,4370000,20,3090000,1265,20,1,845000,147,1
72031050111,2022,7,1685000,6,1450000,681,6,1,235000,92,1
72031050111,2023,20,3220000,18,2530000,1683,18,1,485000,157,1
72031050111,2024,32,5050000,30,4560000,1962,30,1,295000,145,1
72031050112,2012,54,9230000,54,9230000,4009,54,0,0,0,0
72031050112,2013,38,5710000,36,5302000,2504,36,2,408000,130,2
72031050112,2014,33,5854000,31,5534000,2492,31,2,320000,175,2
72031050112,2015,37,5513000,34,5152000,2208,34,3,361000,172,3
72031050112,2016,45,6023000,43,5548000,2657,42,2,475000,186,2
72031050112,2017,41,7049000,36,6218000,3068,36,5,831000,253,4
72031050112,2018,30,5270000,28,5080000,2194,28,0,0,0,0
72031050112,2019,39,5885000,33,4905000,2551,32,5,865000,434,5
72031050112,2020,40,6300000,39,6125000,3583,39,0,0,0,0
72031050112,2021,36,6170000,29,4255000,2018,28,3,715000,296,3
72031050112,2022,4,1290000,3,825000,343,3,0,0,0,0
72031050112,2023,6,1460000,4,740000,491,4,2,720000,295,2
72031050112,2024,2,1250000,2,1250000,3492,2,0,0,0,0
72031050113,2022,30,5040000,24,3510000,1881,23,3,965000,1761,3
72031050113,2023,29,5705000,27,5275000,2355,27,1,175000,168,1
72031050113,2024,22,4300000,21,3915000,2427,21,1,385000,417,1
72031050211,2012,15,2960000,15,2960000,947,15,0,0,0,0
72031050211,2013,14,3313000,14,3313000,1128,14,0,0,0,0
72031050211,2014,10,1717000,10,1717000,539,10,0,0,0,0
72031050211,2015,12,2248000,12,2248000,851,12,0,0,0,0
72031050211,2016,22,2685000,22,2685000,942,22,0,0,0,0
72031050211,2017,2,183000,2,183000,69,2,0,0,0,0
72031050211,2018,9,1705000,9,1705000,813,9,0,0,0,0
72031050211,2019,15,1705000,15,1705000,601,15,0,0,0,0
72031050211,2020,13,2415000,12,2100000,820,12,0,0,0,0
72031050211,2021,17,2525000,17,2525000,832,17,0,0,0,0
72031050211,2022,12,1320000,12,1320000,487,12,0,0,0,0
72031050211,2023,14,2930000,14,2930000,1641,14,0,0,0,0
72031050211,2024,14,2110000,13,1875000,601,12,1,235000,113,1
72031050212,2012,28,3723000,28,3723000,1190,28,0,0,0,0
72031050212,2013,39,4706000,39,4706000,1912,38,0,0,0,0
72031050212,2014,25,2785000,25,2785000,1097,25,0,0,0,0
72031050212,2015,22,2465000,22,2465000,879,22,0,0,0,0
72031050212,2016,12,1806000,12,1806000,686,12,0,0,0,0
72031050212,2017,24,2603000,24,2603000,808,24,0,0,0,0
72031050212,2018,7,765000,7,765000,213,7,0,0,0,0
72031050212,2019,21,2445000,21,2445000,1042,19,0,0,0,0
72031050212,2020,14,1550000,14,1550000,630,14,0,0,0,0
72031050212,2021,42,4930000,41,4765000,1600,41,0,0,0,0
72031050212,2022,34,3950000,34,3950000,1485,33,0,0,0,0
72031050212,2023,22,3180000,20,2990000,1180,20,1,75000,141,1
72031050212,2024,38,5110000,36,4760000,1951,35,2,350000,116,2
72031050221,2012,29,4476000,29,4476000,2065,29,0,0,0,0
72031050221,2013,20,2784000,20,2784000,1032,20,0,0,0,0
72031050221,2014,23,2678000,22,2589000,1019,22,1,89000,26,1
72031050221,2015,19,2405000,19,2405000,933,19,0,0,0,0
72031050221,2016,21,2766000,21,2766000,1717,21,0,0,0,0
72031050221,2017,18,3053000,17,2679000,1298,17,1,374000,135,1
72031050221,2018,26,3750000,26,3750000,1570,26,0,0,0,0
72031050221,2019,20,2720000,20,2720000,1005,19,0,0,0,0
72031050221,2020,14,2180000,14,2180000,864,13,0,0,0,0
72031050221,2021,20,3820000,19,3645000,1573,18,0,0,0,0
72031050221,2022,22,3770000,21,3345000,1474,21,1,425000,338,1
72031050221,2023,15,1945000,15,1945000,775,15,0,0,0,0
72031050221,2024,11,1495000,9,1105000,459,9,2,390000,296,2
72031050222,2012,12,1589000,12,1589000,499,12,0,0,0,0
72031050222,2013,6,859000,6,859000,247,6,0,0,0,0
72031050222,2014,4,557000,4,557000,184,4,0,0,0,0
72031050222,2015,12,1297000,12,1297000,432,12,0,0,0,0
72031050222,2016,9,833000,9,833000,233,9,0,0,0,0
72031050222,2017,14,1318000,14,1318000,456,14,0,0,0,0
72031050222,2018,11,1215000,11,1215000,458,11,0,0,0,0
72031050222,2019,32,3700000,32,3700000,1326,32,0,0,0,0
72031050222,2020,16,2120000,16,2120000,787,15,0,0,0,0
72031050222,2021,24,2890000,24,2890000,1027,24,0,0,0,0
72031050222,2022,22,2530000,21,2465000,889,21,0,0,0,0
72031050222,2023,11,1445000,11,1445000,696,11,0,0,0,0
72031050222,2024,21,4335000,18,3300000,1553,18,3,1035000,653,3
72031050231,2012,2,187000,2,187000,67,2,0,0,0,0
72031050231,2013,2,248000,2,248000,54,2,0,0,0,0
72031050231,2015,2,201000,2,201000,76,2,0,0,0,0
72031050231,2016,3,332000,3,332000,156,3,0,0,0,0
72031050231,2017,4,452000,4,452000,246,4,0,0,0,0
72031050231,2018,8,750000,8,750000,406,8,0,0,0,0
72031050231,2019,6,610000,6,610000,223,6,0,0,0,0
72031050231,2020,4,400000,4,400000,177,4,0,0,0,0
72031050231,2021,9,975000,9,975000,341,9,0,0,0,0
72031050231,2022,11,1365000,9,1085000,372,9,1,125000,51,1
72031050231,2023,6,620000,6,620000,237,6,0,0,0,0
72031050231,2024,12,1640000,12,1640000,617,12,0,0,0,0
72031050232,2012,10,1272000,10,1272000,365,10,0,0,0,0
72031050232,2013,8,961000,8,961000,266,8,0,0,0,0
72031050232,2014,13,1405000,12,1315000,394,12,1,90000,24,1
72031050232,2015,11,1081000,11,1081000,333,10,0,0,0,0
72031050232,2016,10,1093000,10,1093000,445,10,0,0,0,0
72031050232,2017,10,1149000,10,1149000,347,10,0,0,0,0
72031050232,2018,6,580000,6,580000,206,6,0,0,0,0
72031050232,2019,10,870000,10,870000,396,10,0,0,0,0
72031050232,2020,15,1645000,15,1645000,609,15,0,0,0,0
72031050232,2021,19,2435000,19,2435000,848,19,0,0,0,0
72031050232,2022,16,1950000,15,1835000,588,15,0,0,0,0
72031050232,2023,30,3680000,29,3595000,1412,28,0,0,0,0
72031050232,2024,18,2610000,18,2610000,871,17,0,0,0,0
72031050241,2012,14,1749000,14,1749000,475,14,0,0,0,0
72031050241,2013,16,2094000,16,2094000,870,16,0,0,0,0
72031050241,2014,14,1583000,14,1583000,538,14,0,0,0,0
72031050241,2015,14,1337000,14,1337000,437,14,0,0,0,0
72031050241,2016,15,1510000,15,1510000,560,15,0,0,0,0
72031050241,2017,16,1595000,16,1595000,539,16,0,0,0,0
72031050241,2018,19,2185000,18,1870000,669,18,1,315000,188,1
72031050241,2019,16,1780000,16,1780000,603,14,0,0,0,0
72031050241,2020,12,1530000,12,1530000,622,12,0,0,0,0
72031050241,2021,18,2160000,17,1975000,545,16,0,0,0,0
72031050241,2022,24,2770000,24,2770000,1034,23,0,0,0,0
72031050241,2023,30,3150000,30,3150000,1349,30,0,0,0,0
72031050241,2024,24,3160000,24,3160000,1085,22,0,0,0,0
72031050242,2012,12,1497000,12,1497000,449,12,0,0,0,0
72031050242,2013,10,1051000,10,1051000,266,10,0,0,0,0
72031050242,2014,10,1083000,10,1083000,411,10,0,0,0,0
72031050242,2015,13,1484000,13,1484000,536,13,0,0,0,0
72031050242,2016,11,1083000,11,1083000,293,11,0,0,0,0
72031050242,2017,15,1469000,14,1356000,556,14,1,113000,41,1
72031050242,2018,14,1670000,14,1670000,848,14,0,0,0,0
72031050242,2019,13,1335000,13,1335000,393,13,0,0,0,0
72031050242,2020,19,2055000,19,2055000,695,18,0,0,0,0
72031050242,2021,20,2430000,20,2430000,934,20,0,0,0,0
72031050242,2022,20,2580000,20,2580000,1135,20,0,0,0,0
72031050242,2023,27,3415000,27,3415000,1394,27,0,0,0,0
72031050242,2024,17,1995000,17,1995000,688,17,0,0,0,0
72031050302,2012,17,1967000,17,1967000,564,17,0,0,0,0
72031050302,2013,10,1037000,10,1037000,313,10,0,0,0,0
72031050302,2014,16,1580000,16,1580000,552,16,0,0,0,0
72031050302,2015,12,1172000,12,1172000,414,12,0,0,0,0
72031050302,2016,13,1461000,13,1461000,519,13,0,0,0,0
72031050302,2017,9,943000,9,943000,392,9,0,0,0,0
72031050302,2018,10,850000,10,850000,301,10,0,0,0,0
72031050302,2019,4,400000,4,400000,184,4,0,0,0,0
72031050302,2020,8,680000,8,680000,264,8,0,0,0,0
72031050302,2021,14,1400000,14,1400000,435,14,0,0,0,0
72031050302,2022,10,1130000,9,965000,341,8,0,0,0,0
72031050302,2023,6,870000,6,870000,275,6,0,0,0,0
72031050302,2024,13,1435000,13,1435000,569,13,0,0,0,0
72031050311,2012,12,1506000,12,1506000,430,12,0,0,0,0
72031050311,2013,7,901000,6,773000,495,6,0,0,0,0
72031050311,2014,14,1472000,14,1472000,579,14,0,0,0,0
72031050311,2015,10,1017000,10,1017000,282,10,0,0,0,0
72031050311,2016,12,1264000,12,1264000,445,12,0,0,0,0
72031050311,2017,6,682000,6,682000,246,6,0,0,0,0
72031050311,2018,16,1550000,16,1550000,568,15,0,0,0,0
72031050311,2019,19,2085000,19,2085000,788,19,0,0,0,0
72031050311,2020,10,1140000,10,1140000,452,10,0,0,0,0
72031050311,2021,13,1525000,13,1525000,696,13,0,0,0,0
72031050311,2022,23,2645000,22,2520000,1013,22,0,0,0,0
72031050311,2023,11,1195000,11,1195000,568,10,0,0,0,0
72031050311,2024,18,2380000,18,2380000,1084,18,0,0,0,0
72031050321,2012,13,1486000,13,1486000,441,13,0,0,0,0
72031050321,2013,10,1147000,10,1147000,339,9,0,0,0,0
72031050321,2014,10,1065000,10,1065000,339,10,0,0,0,0
72031050321,2015,9,1030000,9,1030000,337,9,0,0,0,0
72031050321,2016,10,1060000,10,1060000,562,10,0,0,0,0
72031050321,2017,7,677000,7,677000,197,7,0,0,0,0
72031050321,2018,6,600000,6,600000,189,6,0,0,0,0
72031050321,2019,16,1720000,16,1720000,605,16,0,0,0,0
72031050321,2020,15,1655000,15,1655000,593,15,0,0,0,0
72031050321,2021,4,490000,4,490000,239,4,0,0,0,0
72031050321,2022,7,755000,7,755000,447,7,0,0,0,0
72031050321,2023,17,2215000,17,2215000,795,17,0,0,0,0
72031050321,2024,8,940000,8,940000,348,8,0,0,0,0
72031050331,2012,12,1598000,12,1598000,441,12,0,0,0,0
72031050331,2013,11,1308000,11,1308000,415,11,0,0,0,0
72031050331,2014,10,1177000,10,1177000,398,10,0,0,0,0
72031050331,2015,4,409000,4,409000,167,4,0,0,0,0
72031050331,2016,11,1247000,11,1247000,417,11,0,0,0,0
72031050331,2017,11,1138000,11,1138000,400,11,0,0,0,0
72031050331,2018,3,225000,3,225000,102,3,0,0,0,0
72031050331,2019,8,840000,8,840000,334,8,0,0,0,0
72031050331,2020,8,1170000,8,1170000,310,8,0,0,0,0
72031050331,2021,6,780000,6,780000,304,6,0,0,0,0
72031050331,2022,7,805000,7,805000,275,7,0,0,0,0
72031050331,2023,9,1105000,9,1105000,468,9,0,0,0,0
72031050331,2024,9,1235000,8,960000,340,8,0,0,0,0
72031050341,2012,5,556000,5,556000,141,5,0,0,0,0
72031050341,2013,12,1449000,12,1449000,462,12,0,0,0,0
72031050341,2014,7,744000,7,744000,256,7,0,0,0,0
72031050341,2015,11,1248000,11,1248000,415,11,0,0,0,0
72031050341,2016,7,683000,7,683000,223,7,0,0,0,0
72031050341,2017,9,871000,9,871000,247,9,0,0,0,0
72031050341,2018,7,785000,7,785000,241,6,0,0,0,0
72031050341,2019,16,1670000,16,1670000,444,14,0,0,0,0
72031050341,2020,6,620000,6,620000,255,6,0,0,0,0
72031050341,2021,13,1365000,13,1365000,474,12,0,0,0,0
72031050341,2022,16,1700000,16,1700000,794,16,0,0,0,0
72031050341,2023,15,1605000,15,1605000,579,15,0,0,0,0
72031050341,2024,12,1380000,12,1380000,537,11,0,0,0,0
72031050403,2012,43,6704000,43,6704000,2356,42,0,0,0,0
72031050403,2013,84,14096000,83,13941000,5391,83,1,155000,33,1
72031050403,2014,53,7376000,50,7038000,2769,50,3,338000,196,3
72031050403,2015,65,9038000,65,9038000,3601,63,0,0,0,0
72031050403,2016,36,4674000,35,4524000,2094,35,1,150000,86,1
72031050403,2017,35,4043000,35,4043000,1724,35,0,0,0,0
72031050403,2018,59,8575000,58,8420000,4015,58,0,0,0,0
72031050403,2019,67,11765000,65,11415000,5213,65,2,350000,228,2
72031050403,2020,50,8170000,48,7720000,2892,45,2,450000,120,2
72031050403,2021,55,7425000,48,6400000,2987,48,3,505000,293,3
72031050403,2022,14,1260000,14,1260000,480,14,0,0,0,0
72031050403,2023,24,3030000,24,3030000,1481,23,0,0,0,0
72031050403,2024,11,1665000,11,1665000,650,9,0,0,0,0
72031050404,2012,19,3087000,19,3087000,1214,19,0,0,0,0
72031050404,2013,22,3449000,22,3449000,1366,22,0,0,0,0
72031050404,2014,27,4480000,27,4480000,2299,27,0,0,0,0
72031050404,2015,42,6687000,41,6502000,2517,41,1,185000,74,1
72031050404,2016,17,2168000,17,2168000,1215,17,0,0,0,0
72031050404,2017,4,432000,4,432000,118,4,0,0,0,0
72031050404,2018,10,1030000,9,855000,715,9,0,0,0,0
72031050404,2019,12,1870000,12,1870000,864,12,0,0,0,0
72031050404,2020,11,1175000,11,1175000,594,11,0,0,0,0
72031050404,2021,19,2315000,16,1890000,913,16,3,425000,162,3
72031050404,2022,13,1405000,13,1405000,646,13,0,0,0,0
72031050404,2023,14,2070000,14,2070000,1412,12,0,0,0,0
72031050404,2024,19,3435000,17,3295000,1564,15,1,75000,50,1
72031050405,2022,41,7085000,35,6125000,2893,35,3,535000,251,3
72031050405,2023,29,4905000,28,4700000,2630,27,1,205000,109,1
72031050405,2024,35,6575000,34,6290000,2709,31,0,0,0,0
72031050503,2012,23,3220000,22,3094000,884,22,1,126000,32,1
72031050503,2013,9,1126000,9,1126000,371,9,0,0,0,0
72031050503,2014,7,719000,7,719000,245,7,0,0,0,0
72031050503,2015,12,1373000,12,1373000,396,12,0,0,0,0
72031050503,2016,8,641000,8,641000,277,8,0,0,0,0
72031050503,2017,15,1426000,15,1426000,507,15,0,0,0,0
72031050503,2018,12,850000,12,850000,353,12,0,0,0,0
72031050503,2019,17,1355000,17,1355000,674,17,0,0,0,0
72031050503,2020,11,885000,11,885000,327,10,0,0,0,0
72031050503,2021,19,1935000,18,1850000,683,15,0,0,0,0
72031050503,2022,22,2430000,22,2430000,980,22,0,0,0,0
72031050503,2023,23,2225000,23,2225000,1025,22,0,0,0,0
