zip,year,n_at_risk,n_stay,n_move_any,n_move_within_pr,n_move_off_pr,n_attrit,rate_move_any,rate_move_within_pr,rate_move_off_pr
00604,2022,10,8,2,2,0,0,0.2,0.2,0.0
00605,2005,88,77,11,7,4,2,0.125,0.07954545454545454,0.045454545454545456
00605,2006,86,72,14,9,5,10,0.16279069767441862,0.10465116279069768,0.05813953488372093
00605,2007,81,71,10,6,4,9,0.12345679012345678,0.07407407407407407,0.04938271604938271
00605,2008,77,61,16,12,4,9,0.2077922077922078,0.15584415584415584,0.05194805194805195
00605,2009,65,55,10,8,2,11,0.15384615384615385,0.12307692307692308,0.03076923076923077
00605,2010,66,54,12,10,2,10,0.18181818181818182,0.15151515151515152,0.030303030303030304
00605,2011,61,49,12,9,3,4,0.19672131147540983,0.14754098360655737,0.04918032786885246
00605,2012,60,52,8,5,3,7,0.13333333333333333,0.08333333333333333,0.05
00605,2013,60,53,7,7,0,3,0.11666666666666667,0.11666666666666667,0.0
00605,2014,63,55,8,6,2,3,0.12698412698412698,0.09523809523809523,0.031746031746031744
00605,2015,63,55,8,8,0,4,0.12698412698412698,0.12698412698412698,0.0
00605,2016,60,49,11,7,4,3,0.18333333333333332,0.11666666666666667,0.06666666666666667
00605,2017,57,46,11,7,4,2,0.19298245614035087,0.12280701754385964,0.07017543859649122
00605,2018,46,39,7,4,3,7,0.15217391304347827,0.08695652173913043,0.06521739130434782
00605,2019,46,41,5,4,1,2,0.10869565217391304,0.08695652173913043,0.021739130434782608
00605,2020,41,36,5,2,3,4,0.12195121951219512,0.04878048780487805,0.07317073170731707
00605,2021,38,32,6,5,1,4,0.15789473684210525,0.13157894736842105,0.02631578947368421
00605,2022,37,33,4,3,1,4,0.10810810810810811,0.08108108108108109,0.02702702702702703
00606,2005,34,32,2,1,1,3,0.058823529411764705,0.029411764705882353,0.029411764705882353
00606,2006,36,33,3,1,2,2,0.08333333333333333,0.027777777777777776,0.05555555555555555
00606,2007,38,34,4,2,2,3,0.10526315789473684,0.05263157894736842,0.05263157894736842
00606,2008,41,37,4,2,2,0,0.0975609756097561,0.04878048780487805,0.04878048780487805
00606,2009,36,33,3,2,1,6,0.08333333333333333,0.05555555555555555,0.027777777777777776
00606,2010,27,26,1,0,1,6,0.037037037037037035,0.0,0.037037037037037035
00606,2011,30,30,0,0,0,0,0.0,0.0,0.0
00606,2012,36,33,3,3,0,1,0.08333333333333333,0.08333333333333333,0.0
00606,2013,33,30,3,0,3,3,0.09090909090909091,0.0,0.09090909090909091
00606,2014,30,30,0,0,0,4,0.0,0.0,0.0
00606,2015,33,30,3,3,0,1,0.09090909090909091,0.09090909090909091,0.0
00606,2016,32,31,1,1,0,1,0.03125,0.03125,0.0
00606,2017,30,29,1,0,1,3,0.03333333333333333,0.0,0.03333333333333333
00606,2018,30,28,2,1,1,2,0.06666666666666667,0.03333333333333333,0.03333333333333333
00606,2019,28,28,0,0,0,2,0.0,0.0,0.0
00606,2020,30,29,1,0,1,3,0.03333333333333333,0.0,0.03333333333333333
00606,2021,31,27,4,4,0,2,0.12903225806451613,0.12903225806451613,0.0
00606,2022,28,27,1,0,1,1,0.03571428571428571,0.0,0.03571428571428571
00607,2005,1,0,1,1,0,1,1.0,1.0,0.0
00607,2007,1,0,1,1,0,0,1.0,1.0,0.0
00609,2013,1,1,0,0,0,0,0.0,0.0,0.0
00609,2014,1,0,1,1,0,0,1.0,1.0,0.0
00610,2005,147,137,10,3,7,11,0.06802721088435375,0.02040816326530612,0.047619047619047616
00610,2006,138,129,9,5,4,10,0.06521739130434782,0.036231884057971016,0.028985507246376812
00610,2007,143,137,6,4,2,8,0.04195804195804196,0.027972027972027972,0.013986013986013986
00610,2008,192,182,10,5,5,21,0.052083333333333336,0.026041666666666668,0.026041666666666668
00610,2009,175,167,8,6,2,37,0.045714285714285714,0.03428571428571429,0.011428571428571429
00610,2010,169,155,14,10,4,14,0.08284023668639054,0.05917159763313609,0.023668639053254437
00610,2011,171,159,12,5,7,10,0.07017543859649122,0.029239766081871343,0.04093567251461988
00610,2012,172,164,8,4,4,9,0.046511627906976744,0.023255813953488372,0.023255813953488372
00610,2013,174,169,5,1,4,10,0.028735632183908046,0.005747126436781609,0.022988505747126436
00610,2014,192,184,8,5,3,6,0.041666666666666664,0.026041666666666668,0.015625
00610,2015,184,176,8,4,4,9,0.043478260869565216,0.021739130434782608,0.021739130434782608
00610,2016,188,180,8,4,4,11,0.0425531914893617,0.02127659574468085,0.02127659574468085
00610,2017,182,173,9,5,4,11,0.04945054945054945,0.027472527472527472,0.02197802197802198
00610,2018,179,174,5,1,4,8,0.027932960893854747,0.00558659217877095,0.0223463687150838
00610,2019,181,176,5,4,1,11,0.027624309392265192,0.022099447513812154,0.0055248618784530384
00610,2020,173,166,7,3,4,16,0.04046242774566474,0.017341040462427744,0.023121387283236993
00610,2021,169,165,4,1,3,8,0.023668639053254437,0.005917159763313609,0.01775147928994083
00610,2022,173,168,5,4,1,9,0.028901734104046242,0.023121387283236993,0.005780346820809248
00611,2005,13,11,2,1,1,1,0.15384615384615385,0.07692307692307693,0.07692307692307693
00611,2006,12,12,0,0,0,2,0.0,0.0,0.0
00611,2007,17,14,3,2,1,1,0.17647058823529413,0.11764705882352941,0.058823529411764705
00611,2008,18,16,2,2,0,0,0.1111111111111111,0.1111111111111111,0.0
00611,2009,18,17,1,0,1,0,0.05555555555555555,0.0,0.05555555555555555
00611,2010,17,14,3,1,2,1,0.17647058823529413,0.058823529411764705,0.11764705882352941
00611,2011,18,18,0,0,0,0,0.0,0.0,0.0
00611,2012,18,17,1,1,0,2,0.05555555555555555,0.05555555555555555,0.0
00611,2013,17,17,0,0,0,1,0.0,0.0,0.0
00611,2014,18,17,1,1,0,0,0.05555555555555555,0.05555555555555555,0.0
00611,2015,18,16,2,2,0,0,0.1111111111111111,0.1111111111111111,0.0
00611,2016,15,14,1,0,1,1,0.06666666666666667,0.0,0.06666666666666667
00611,2017,14,13,1,1,0,1,0.07142857142857142,0.07142857142857142,0.0
00611,2018,14,13,1,1,0,1,0.07142857142857142,0.07142857142857142,0.0
00611,2019,13,13,0,0,0,0,0.0,0.0,0.0
00611,2020,12,12,0,0,0,1,0.0,0.0,0.0
00611,2021,12,12,0,0,0,1,0.0,0.0,0.0
00611,2022,12,11,1,0,1,1,0.08333333333333333,0.0,0.08333333333333333
00612,2005,321,290,31,25,6,31,0.09657320872274143,0.0778816199376947,0.018691588785046728
00612,2006,332,301,31,26,5,25,0.09337349397590361,0.0783132530120482,0.015060240963855422
00612,2007,377,330,47,34,13,25,0.1246684350132626,0.09018567639257294,0.034482758620689655
00612,2008,370,336,34,26,8,22,0.0918918918918919,0.07027027027027027,0.021621621621621623
00612,2009,332,304,28,19,9,71,0.08433734939759036,0.0572289156626506,0.02710843373493976
00612,2010,317,294,23,17,6,20,0.07255520504731862,0.05362776025236593,0.01892744479495268
00612,2011,342,318,24,17,7,21,0.07017543859649122,0.049707602339181284,0.02046783625730994
00612,2012,340,313,27,22,5,26,0.07941176470588235,0.06470588235294118,0.014705882352941176
00612,2013,325,303,22,16,6,29,0.06769230769230769,0.04923076923076923,0.018461538461538463
00612,2014,334,311,23,17,6,16,0.0688622754491018,0.05089820359281437,0.017964071856287425
00612,2015,341,318,23,17,6,16,0.06744868035190615,0.04985337243401759,0.017595307917888565
00612,2016,341,321,20,9,11,16,0.05865102639296188,0.026392961876832845,0.03225806451612903
00612,2017,348,324,24,12,12,21,0.06896551724137931,0.034482758620689655,0.034482758620689655
00612,2018,355,326,29,17,12,12,0.08169014084507042,0.04788732394366197,0.03380281690140845
00612,2019,342,326,16,12,4,24,0.04678362573099415,0.03508771929824561,0.011695906432748537
00612,2020,319,295,24,14,10,36,0.07523510971786834,0.0438871473354232,0.03134796238244514
00612,2021,312,290,22,15,7,15,0.07051282051282051,0.04807692307692308,0.022435897435897436
00612,2022,311,292,19,14,5,24,0.06109324758842444,0.04501607717041801,0.01607717041800643
00613,2005,108,91,17,15,2,11,0.1574074074074074,0.1388888888888889,0.018518518518518517
00613,2006,108,87,21,20,1,8,0.19444444444444445,0.18518518518518517,0.009259259259259259
00613,2007,109,88,21,16,5,5,0.1926605504587156,0.14678899082568808,0.045871559633027525
00613,2008,118,90,28,25,3,4,0.23728813559322035,0.211864406779661,0.025423728813559324
00613,2009,100,85,15,12,3,12,0.15,0.12,0.03
00613,2010,92,75,17,15,2,6,0.18478260869565216,0.16304347826086957,0.021739130434782608
00613,2011,78,69,9,9,0,7,0.11538461538461539,0.11538461538461539,0.0
00613,2012,74,65,9,7,2,3,0.12162162162162163,0.0945945945945946,0.02702702702702703
00613,2013,78,68,10,9,1,2,0.1282051282051282,0.11538461538461539,0.01282051282051282
00613,2014,72,65,7,4,3,8,0.09722222222222222,0.05555555555555555,0.041666666666666664
00613,2015,76,70,6,4,2,1,0.07894736842105263,0.05263157894736842,0.02631578947368421
00613,2016,74,66,8,4,4,9,0.10810810810810811,0.05405405405405406,0.05405405405405406
00613,2017,68,58,10,6,4,7,0.14705882352941177,0.08823529411764706,0.058823529411764705
00613,2018,67,63,4,4,0,2,0.05970149253731343,0.05970149253731343,0.0
00613,2019,68,61,7,6,1,5,0.10294117647058823,0.08823529411764706,0.014705882352941176
00613,2020,64,55,9,6,3,2,0.140625,0.09375,0.046875
00613,2021,55,47,8,7,1,6,0.14545454545454545,0.12727272727272726,0.01818181818181818
00613,2022,56,46,10,10,0,4,0.17857142857142858,0.17857142857142858,0.0
00614,2005,58,48,10,9,1,4,0.1724137931034483,0.15517241379310345,0.017241379310344827
00614,2006,53,46,7,6,1,6,0.1320754716981132,0.11320754716981132,0.018867924528301886
00614,2007,58,51,7,6,1,4,0.1206896551724138,0.10344827586206896,0.017241379310344827
00614,2008,55,49,6,5,1,5,0.10909090909090909,0.09090909090909091,0.01818181818181818
00614,2009,45,40,5,4,1,11,0.1111111111111111,0.08888888888888889,0.022222222222222223
00614,2010,45,38,7,7,0,0,0.15555555555555556,0.15555555555555556,0.0
00614,2011,46,37,9,8,1,4,0.1956521739130435,0.17391304347826086,0.021739130434782608
00614,2012,39,37,2,1,1,3,0.05128205128205128,0.02564102564102564,0.02564102564102564
00614,2013,45,39,6,6,0,2,0.13333333333333333,0.13333333333333333,0.0
00614,2014,39,35,4,3,1,2,0.10256410256410256,0.07692307692307693,0.02564102564102564
00614,2015,37,27,10,9,1,1,0.2702702702702703,0.24324324324324326,0.02702702702702703
00614,2016,29,27,2,2,0,1,0.06896551724137931,0.06896551724137931,0.0
00614,2017,29,26,3,2,1,2,0.10344827586206896,0.06896551724137931,0.034482758620689655
00614,2018,27,25,2,1,1,4,0.07407407407407407,0.037037037037037035,0.037037037037037035
00614,2019,29,25,4,3,1,0,0.13793103448275862,0.10344827586206896,0.034482758620689655
00614,2020,27,24,3,2,1,2,0.1111111111111111,0.07407407407407407,0.037037037037037035
00614,2021,27,25,2,2,0,0,0.07407407407407407,0.07407407407407407,0.0
00614,2022,27,22,5,5,0,0,0.18518518518518517,0.18518518518518517,0.0
00616,2005,53,48,5,4,1,3,0.09433962264150944,0.07547169811320754,0.018867924528301886
00616,2006,55,51,4,3,1,4,0.07272727272727272,0.05454545454545454,0.01818181818181818
00616,2007,60,56,4,3,1,4,0.06666666666666667,0.05,0.016666666666666666
00616,2008,63,54,9,6,3,2,0.14285714285714285,0.09523809523809523,0.047619047619047616
00616,2009,59,53,6,5,1,6,0.1016949152542373,0.0847457627118644,0.01694915254237288
00616,2010,55,45,10,9,1,5,0.18181818181818182,0.16363636363636364,0.01818181818181818
00616,2011,54,50,4,2,2,2,0.07407407407407407,0.037037037037037035,0.037037037037037035
00616,2012,55,47,8,6,2,1,0.14545454545454545,0.10909090909090909,0.03636363636363636
00616,2013,52,47,5,3,2,2,0.09615384615384616,0.057692307692307696,0.038461538461538464
00616,2014,52,51,1,0,1,1,0.019230769230769232,0.0,0.019230769230769232
00616,2015,52,49,3,3,0,2,0.057692307692307696,0.057692307692307696,0.0
00616,2016,54,53,1,1,0,2,0.018518518518518517,0.018518518518518517,0.0
00616,2017,54,47,7,6,1,4,0.12962962962962962,0.1111111111111111,0.018518518518518517
00616,2018,52,50,2,1,1,1,0.038461538461538464,0.019230769230769232,0.019230769230769232
00616,2019,48,47,1,1,0,5,0.020833333333333332,0.020833333333333332,0.0
00616,2020,51,49,2,1,1,1,0.0392156862745098,0.0196078431372549,0.0196078431372549
00616,2021,56,52,4,2,2,0,0.07142857142857142,0.03571428571428571,0.03571428571428571
00616,2022,57,51,6,5,1,3,0.10526315789473684,0.08771929824561403,0.017543859649122806
00617,2005,121,103,18,11,7,12,0.1487603305785124,0.09090909090909091,0.05785123966942149
00617,2006,127,114,13,8,5,9,0.10236220472440945,0.06299212598425197,0.03937007874015748
00617,2007,139,126,13,9,4,9,0.09352517985611511,0.06474820143884892,0.02877697841726619
00617,2008,151,137,14,11,3,11,0.09271523178807947,0.0728476821192053,0.019867549668874173
00617,2009,139,129,10,7,3,19,0.07194244604316546,0.050359712230215826,0.02158273381294964
00617,2010,134,120,14,10,4,12,0.1044776119402985,0.07462686567164178,0.029850746268656716
00617,2011,132,119,13,9,4,10,0.09848484848484848,0.06818181818181818,0.030303030303030304
00617,2012,131,125,6,6,0,7,0.04580152671755725,0.04580152671755725,0.0
00617,2013,138,132,6,5,1,5,0.043478260869565216,0.036231884057971016,0.007246376811594203
00617,2014,143,137,6,3,3,5,0.04195804195804196,0.02097902097902098,0.02097902097902098
00617,2015,135,128,7,2,5,8,0.05185185185185185,0.014814814814814815,0.037037037037037035
00617,2016,135,126,9,3,6,4,0.06666666666666667,0.022222222222222223,0.044444444444444446
00617,2017,140,132,8,3,5,5,0.05714285714285714,0.02142857142857143,0.03571428571428571
00617,2018,132,123,9,5,4,10,0.06818181818181818,0.03787878787878788,0.030303030303030304
00617,2019,134,124,10,7,3,4,0.07462686567164178,0.05223880597014925,0.022388059701492536
00617,2020,128,116,12,8,4,8,0.09375,0.0625,0.03125
00617,2021,126,121,5,4,1,8,0.03968253968253968,0.031746031746031744,0.007936507936507936
00617,2022,127,120,7,5,2,7,0.05511811023622047,0.03937007874015748,0.015748031496062992
00619,2005,5,4,1,1,0,2,0.2,0.2,0.0
00619,2006,3,3,0,0,0,1,0.0,0.0,0.0
00619,2007,3,3,0,0,0,0,0.0,0.0,0.0
00619,2008,5,3,2,2,0,1,0.4,0.4,0.0
00619,2009,4,1,3,3,0,1,0.75,0.75,0.0
00620,2007,1,1,0,0,0,0,0.0,0.0,0.0
00620,2008,1,1,0,0,0,1,0.0,0.0,0.0
00620,2009,1,0,1,1,0,0,1.0,1.0,0.0
00622,2005,35,32,3,1,2,4,0.08571428571428572,0.02857142857142857,0.05714285714285714
00622,2006,39,32,7,5,2,1,0.1794871794871795,0.1282051282051282,0.05128205128205128
00622,2007,37,33,4,4,0,4,0.10810810810810811,0.10810810810810811,0.0
00622,2008,38,34,4,3,1,4,0.10526315789473684,0.07894736842105263,0.02631578947368421
00622,2009,34,29,5,4,1,8,0.14705882352941177,0.11764705882352941,0.029411764705882353
00622,2010,31,26,5,4,1,3,0.16129032258064516,0.12903225806451613,0.03225806451612903
00622,2011,35,32,3,2,1,2,0.08571428571428572,0.05714285714285714,0.02857142857142857
00622,2012,36,31,5,4,1,2,0.1388888888888889,0.1111111111111111,0.027777777777777776
00622,2013,35,34,1,1,0,2,0.02857142857142857,0.02857142857142857,0.0
00622,2014,39,36,3,1,2,1,0.07692307692307693,0.02564102564102564,0.05128205128205128
00622,2015,39,35,4,3,1,1,0.10256410256410256,0.07692307692307693,0.02564102564102564
00622,2016,41,38,3,2,1,3,0.07317073170731707,0.04878048780487805,0.024390243902439025
00622,2017,42,37,5,1,4,4,0.11904761904761904,0.023809523809523808,0.09523809523809523
00622,2018,39,35,4,1,3,2,0.10256410256410256,0.02564102564102564,0.07692307692307693
00622,2019,40,38,2,1,1,2,0.05,0.025,0.025
00622,2020,36,36,0,0,0,8,0.0,0.0,0.0
00622,2021,41,34,7,5,2,2,0.17073170731707318,0.12195121951219512,0.04878048780487805
00622,2022,43,38,5,3,2,0,0.11627906976744186,0.06976744186046512,0.046511627906976744
00623,2005,213,197,16,11,5,19,0.07511737089201878,0.051643192488262914,0.023474178403755867
00623,2006,217,209,8,7,1,13,0.03686635944700461,0.03225806451612903,0.004608294930875576
00623,2007,235,221,14,11,3,19,0.059574468085106386,0.04680851063829787,0.01276595744680851
00623,2008,259,248,11,6,5,7,0.04247104247104247,0.023166023166023165,0.019305019305019305
00623,2009,242,222,20,10,10,41,0.08264462809917356,0.04132231404958678,0.04132231404958678
00623,2010,227,217,10,4,6,19,0.04405286343612335,0.01762114537444934,0.02643171806167401
00623,2011,226,210,16,12,4,19,0.07079646017699115,0.05309734513274336,0.017699115044247787
00623,2012,221,211,10,7,3,16,0.04524886877828054,0.03167420814479638,0.013574660633484163
00623,2013,233,214,19,10,9,12,0.0815450643776824,0.04291845493562232,0.03862660944206009
00623,2014,224,212,12,7,5,7,0.05357142857142857,0.03125,0.022321428571428572
00623,2015,214,205,9,6,3,14,0.04205607476635514,0.028037383177570093,0.014018691588785047
00623,2016,227,213,14,7,7,12,0.06167400881057269,0.030837004405286344,0.030837004405286344
00623,2017,217,201,16,8,8,11,0.07373271889400922,0.03686635944700461,0.03686635944700461
00623,2018,216,203,13,8,5,8,0.06018518518518518,0.037037037037037035,0.023148148148148147
00623,2019,216,208,8,5,3,9,0.037037037037037035,0.023148148148148147,0.013888888888888888
00623,2020,214,205,9,6,3,18,0.04205607476635514,0.028037383177570093,0.014018691588785047
00623,2021,213,204,9,3,6,16,0.04225352112676056,0.014084507042253521,0.028169014084507043
00623,2022,226,212,14,9,5,15,0.061946902654867256,0.03982300884955752,0.022123893805309734
00624,2005,126,117,9,5,4,10,0.07142857142857142,0.03968253968253968,0.031746031746031744
00624,2006,131,119,12,5,7,6,0.0916030534351145,0.03816793893129771,0.05343511450381679
00624,2007,130,125,5,3,2,11,0.038461538461538464,0.023076923076923078,0.015384615384615385
00624,2008,139,126,13,11,2,5,0.09352517985611511,0.07913669064748201,0.014388489208633094
00624,2009,143,136,7,3,4,9,0.04895104895104895,0.02097902097902098,0.027972027972027972
00624,2010,132,125,7,6,1,15,0.05303030303030303,0.045454545454545456,0.007575757575757576
00624,2011,130,126,4,2,2,7,0.03076923076923077,0.015384615384615385,0.015384615384615385
00624,2012,135,127,8,5,3,6,0.05925925925925926,0.037037037037037035,0.022222222222222223
00624,2013,132,125,7,3,4,3,0.05303030303030303,0.022727272727272728,0.030303030303030304
00624,2014,132,126,6,3,3,4,0.045454545454545456,0.022727272727272728,0.022727272727272728
00624,2015,129,122,7,3,4,3,0.05426356589147287,0.023255813953488372,0.031007751937984496
00624,2016,130,129,1,0,1,4,0.007692307692307693,0.0,0.007692307692307693
00624,2017,128,121,7,3,4,9,0.0546875,0.0234375,0.03125
00624,2018,129,122,7,3,4,4,0.05426356589147287,0.023255813953488372,0.031007751937984496
00624,2019,124,119,5,1,4,10,0.04032258064516129,0.008064516129032258,0.03225806451612903
00624,2020,122,116,6,3,3,6,0.04918032786885246,0.02459016393442623,0.02459016393442623
00624,2021,120,115,5,3,2,4,0.041666666666666664,0.025,0.016666666666666666
00624,2022,123,120,3,1,2,2,0.024390243902439025,0.008130081300813009,0.016260162601626018
00625,2005,3,2,1,0,1,0,0.3333333333333333,0.0,0.3333333333333333
00625,2006,2,2,0,0,0,0,0.0,0.0,0.0
00625,2007,2,2,0,0,0,0,0.0,0.0,0.0
00625,2008,3,2,1,1,0,0,0.3333333333333333,0.3333333333333333,0.0
00625,2009,2,2,0,0,0,1,0.0,0.0,0.0
00625,2010,3,2,1,1,0,0,0.3333333333333333,0.3333333333333333,0.0
00625,2011,2,2,0,0,0,0,0.0,0.0,0.0
00625,2012,2,2,0,0,0,0,0.0,0.0,0.0
00625,2013,2,2,0,0,0,0,0.0,0.0,0.0
00625,2014,2,2,0,0,0,0,0.0,0.0,0.0
00625,2015,2,2,0,0,0,0,0.0,0.0,0.0
00625,2016,1,1,0,0,0,1,0.0,0.0,0.0
00625,2017,1,1,0,0,0,0,0.0,0.0,0.0
00625,2018,1,1,0,0,0,0,0.0,0.0,0.0
00625,2019,1,1,0,0,0,0,0.0,0.0,0.0
00625,2020,1,0,1,1,0,1,1.0,1.0,0.0
00627,2005,225,207,18,10,8,16,0.08,0.044444444444444446,0.035555555555555556
00627,2006,227,213,14,11,3,10,0.06167400881057269,0.048458149779735685,0.013215859030837005
00627,2007,237,222,15,13,2,8,0.06329113924050633,0.05485232067510549,0.008438818565400843
00627,2008,230,211,19,12,7,11,0.08260869565217391,0.05217391304347826,0.030434782608695653
00627,2009,202,194,8,5,3,27,0.039603960396039604,0.024752475247524754,0.01485148514851485
00627,2010,199,187,12,6,6,18,0.06030150753768844,0.03015075376884422,0.03015075376884422
00627,2011,205,192,13,8,5,9,0.06341463414634146,0.03902439024390244,0.024390243902439025
00627,2012,199,188,11,6,5,17,0.05527638190954774,0.03015075376884422,0.02512562814070352
00627,2013,210,201,9,7,2,11,0.04285714285714286,0.03333333333333333,0.009523809523809525
00627,2014,205,195,10,4,6,11,0.04878048780487805,0.01951219512195122,0.02926829268292683
00627,2015,211,199,12,7,5,10,0.05687203791469194,0.03317535545023697,0.023696682464454975
00627,2016,206,199,7,5,2,12,0.03398058252427184,0.024271844660194174,0.009708737864077669
00627,2017,209,200,9,7,2,9,0.0430622009569378,0.03349282296650718,0.009569377990430622
00627,2018,209,199,10,5,5,11,0.04784688995215311,0.023923444976076555,0.023923444976076555
00627,2019,214,203,11,5,6,6,0.0514018691588785,0.02336448598130841,0.028037383177570093
00627,2020,211,207,4,2,2,14,0.018957345971563982,0.009478672985781991,0.009478672985781991
00627,2021,206,196,10,7,3,14,0.04854368932038835,0.03398058252427184,0.014563106796116505
00627,2022,213,200,13,8,5,8,0.06103286384976526,0.03755868544600939,0.023474178403755867
00628,2007,1,0,1,0,1,0,1.0,0.0,1.0
00628,2017,1,1,0,0,0,0,0.0,0.0,0.0
00628,2018,1,0,1,1,0,0,1.0,1.0,0.0
00629,2005,5,5,0,0,0,0,0.0,0.0,0.0
00629,2006,5,4,1,1,0,0,0.2,0.2,0.0
00629,2007,5,4,1,1,0,0,0.2,0.2,0.0
00629,2008,4,3,1,1,0,0,0.25,0.25,0.0
00629,2009,2,1,1,1,0,1,0.5,0.5,0.0
00629,2020,2,2,0,0,0,0,0.0,0.0,0.0
00629,2021,2,1,1,1,0,0,0.5,0.5,0.0
00629,2022,1,1,0,0,0,0,0.0,0.0,0.0
00630,2005,3,3,0,0,0,1,0.0,0.0,0.0
00630,2006,3,3,0,0,0,0,0.0,0.0,0.0
00630,2007,3,2,1,1,0,0,0.3333333333333333,0.3333333333333333,0.0
00630,2008,2,2,0,0,0,0,0.0,0.0,0.0
00630,2009,2,2,0,0,0,0,0.0,0.0,0.0
00630,2010,2,2,0,0,0,0,0.0,0.0,0.0
00630,2011,4,4,0,0,0,0,0.0,0.0,0.0
00630,2012,2,2,0,0,0,2,0.0,0.0,0.0
00630,2013,2,2,0,0,0,0,0.0,0.0,0.0
00630,2014,3,3,0,0,0,0,0.0,0.0,0.0
00630,2015,3,3,0,0,0,0,0.0,0.0,0.0
00630,2016,3,3,0,0,0,0,0.0,0.0,0.0
00630,2017,1,1,0,0,0,2,0.0,0.0,0.0
00630,2018,1,1,0,0,0,0,0.0,0.0,0.0
00630,2019,1,1,0,0,0,0,0.0,0.0,0.0
00630,2020,1,1,0,0,0,0,0.0,0.0,0.0
00630,2021,1,1,0,0,0,0,0.0,0.0,0.0
00630,2022,1,1,0,0,0,0,0.0,0.0,0.0
00631,2005,12,10,2,1,1,2,0.16666666666666666,0.08333333333333333,0.08333333333333333
00631,2006,12,12,0,0,0,0,0.0,0.0,0.0
00631,2007,10,9,1,1,0,3,0.1,0.1,0.0
00631,2008,10,10,0,0,0,0,0.0,0.0,0.0
00631,2009,11,10,1,1,0,1,0.09090909090909091,0.09090909090909091,0.0
00631,2010,10,9,1,1,0,0,0.1,0.1,0.0
00631,2011,9,7,2,2,0,1,0.2222222222222222,0.2222222222222222,0.0
00631,2012,10,10,0,0,0,0,0.0,0.0,0.0
00631,2013,13,12,1,1,0,1,0.07692307692307693,0.07692307692307693,0.0
00631,2014,14,12,2,2,0,0,0.14285714285714285,0.14285714285714285,0.0
00631,2015,13,13,0,0,0,1,0.0,0.0,0.0
00631,2016,12,9,3,1,2,2,0.25,0.08333333333333333,0.16666666666666666
00631,2017,11,8,3,2,1,0,0.2727272727272727,0.18181818181818182,0.09090909090909091
00631,2018,13,11,2,2,0,0,0.15384615384615385,0.15384615384615385,0.0
00631,2019,10,10,0,0,0,2,0.0,0.0,0.0
00631,2020,11,10,1,1,0,0,0.09090909090909091,0.09090909090909091,0.0
00631,2021,11,9,2,1,1,1,0.18181818181818182,0.09090909090909091,0.09090909090909091
00631,2022,12,11,1,1,0,0,0.08333333333333333,0.08333333333333333,0.0
00632,2005,4,4,0,0,0,0,0.0,0.0,0.0
00632,2006,4,3,1,1,0,1,0.25,0.25,0.0
00632,2007,3,2,1,1,0,0,0.3333333333333333,0.3333333333333333,0.0
00632,2008,1,1,0,0,0,2,0.0,0.0,0.0
00632,2009,1,1,0,0,0,0,0.0,0.0,0.0
00633,2005,2,0,2,1,1,0,1.0,0.5,0.5
00633,2006,1,0,1,1,0,0,1.0,1.0,0.0
00635,2005,2,1,1,0,1,0,0.5,0.0,0.5
00635,2006,1,1,0,0,0,0,0.0,0.0,0.0
00635,2007,1,0,1,1,0,0,1.0,1.0,0.0
00636,2005,6,5,1,0,1,1,0.16666666666666666,0.0,0.16666666666666666
00636,2006,7,6,1,1,0,0,0.14285714285714285,0.14285714285714285,0.0
00636,2007,8,8,0,0,0,0,0.0,0.0,0.0
00636,2008,7,4,3,3,0,1,0.42857142857142855,0.42857142857142855,0.0
00636,2009,3,2,1,1,0,1,0.3333333333333333,0.3333333333333333,0.0
00636,2010,4,1,3,3,0,0,0.75,0.75,0.0
00636,2011,1,1,0,0,0,0,0.0,0.0,0.0
00636,2012,2,1,1,1,0,0,0.5,0.5,0.0
00636,2013,1,1,0,0,0,0,0.0,0.0,0.0
00636,2014,1,1,0,0,0,0,0.0,0.0,0.0
00636,2015,1,1,0,0,0,0,0.0,0.0,0.0
00636,2016,1,1,0,0,0,0,0.0,0.0,0.0
00636,2017,1,1,0,0,0,0,0.0,0.0,0.0
00637,2005,147,140,7,5,2,10,0.047619047619047616,0.034013605442176874,0.013605442176870748
00637,2006,152,141,11,6,5,12,0.07236842105263158,0.039473684210526314,0.03289473684210526
00637,2007,159,148,11,4,7,13,0.06918238993710692,0.025157232704402517,0.0440251572327044
00637,2008,168,159,9,3,6,7,0.05357142857142857,0.017857142857142856,0.03571428571428571
00637,2009,144,135,9,8,1,33,0.0625,0.05555555555555555,0.006944444444444444
00637,2010,141,134,7,4,3,9,0.04964539007092199,0.028368794326241134,0.02127659574468085
00637,2011,145,143,2,1,1,5,0.013793103448275862,0.006896551724137931,0.006896551724137931
00637,2012,158,143,15,6,9,4,0.0949367088607595,0.0379746835443038,0.056962025316455694
00637,2013,152,140,12,8,4,7,0.07894736842105263,0.05263157894736842,0.02631578947368421
00637,2014,151,147,4,1,3,5,0.026490066225165563,0.006622516556291391,0.019867549668874173
00637,2015,155,150,5,5,0,5,0.03225806451612903,0.03225806451612903,0.0
00637,2016,155,143,12,5,7,5,0.07741935483870968,0.03225806451612903,0.04516129032258064
00637,2017,152,147,5,2,3,5,0.03289473684210526,0.013157894736842105,0.019736842105263157
00637,2018,155,149,6,3,3,8,0.03870967741935484,0.01935483870967742,0.01935483870967742
